,link,text,author_name,screen_name,ohi
937446,https://twitter.com/sharonf1001/status/1620605143787126784,"@AntonioSabatoJr Guessing it’s Obama, Susan Rice and Soros’ $$$$$$$$$$$",Sharon,sharonf1001,0.971778989
1199804,https://twitter.com/solarnynja/status/1616607410109698048,@A_AZ_4 @Screwpulas Think Soros Money.,@solarnynja,solarnynja,0.971725404
89281,https://twitter.com/Tamaralynn212/status/1616629889418797056,Remember @Presssec  KJP is a George Soros aligned Move On card carrying member Marxist. It's time for her to go.,tamara,Tamaralynn212,0.971644819
299407,https://twitter.com/chestnut2171/status/1617350856990392320,@PatPetterson2 True. Bussed in by Soros and Obama.,GaChestnut 🌳,chestnut2171,0.971617937
81788,https://twitter.com/ReneeSebright/status/1616598254673707008,@EndWokeness How unfortunate there is a junior Soros ready to step in when the world is lucky enough to be rid of the original.,HappyGirl,ReneeSebright,0.971617937
1613494,https://twitter.com/ThaiJenPie/status/1616469098606776320,@PatrckSteve @MichaelPM33 @LibFails Imagine being biblically illiterate and succumbing to the New World Order like an indoctrinated sheep. George Soros and Klaus Schwab being your daddy -Defacto,Thai Jen Pie 🇺🇸🌴,ThaiJenPie,0.971563995
663856,https://twitter.com/bipolarsarah/status/1619736519375261696,How George Soros indoctrinates the next generation https://t.co/iCxQ1R8pvE,💭Sarah…,bipolarsarah,0.971563995
2216738,https://twitter.com/pitamasima/status/1621191762026045440,@DailyCaller @RepMattGaetz Another America hating Zionist,Pita Masima,pitamasima,0.971536994
1260069,https://twitter.com/NYYRC/status/1620931317918740480,"Given that @georgesoros demonstrates nothing but antipathy towards and a desire to destroy the American people, we have confidence that @nypost got it right.

Soros is dangerous. @OpenSociety is dangerous. And @laurasilber is a would-be Quisling in their destabilization efforts. https://t.co/xtEgKsQXE6",New York Young Republican Club 🇺🇸🗽,NYYRC,0.971509993
157750,https://twitter.com/DMashak/status/1620465616204480512,"@TreatHunterDog @Christ0pherR4y @1961mcruzer @MajorPayne320 @lightfighter24 @PIB8buoy2021 @medwoman1 @ShayCormac_1 @Tactical_review @JCA_BelAir @djt_patriot @KuchiTetrapod @Cointuckeywind1 @Shinedown1911 @LadyOfTheOcean1 @newsjunky2 @gopisdirty @FemmeVoilet @OGApe12 @Derlosviper @Wanderinglord @Texas3Talon @ZWV134 @molonlabe642 @Flattielover @Blowitoutyourd1 @Dont_BIame_Me @Bigteethyouhave @MistressRedWasp @GG_MacM13 @hil_81 @BK_McCallum @dysinger @AnnoyedTaurus @KoaCalifornia @GunfighterSpock @NPC_Dale @sacrebleu141 @TimothyTobias2 @Zephyr21848384 @louisanamom @Robfortner6 @SweetieWalker @JackWhoElse @PeckerWoodBoy @livefreeordeb @MarcusDAurelius @MegaManX1984 @TwoSides1Truth @kmfisher01 Again, if you're views were true and accepted by the majority you would have more than 930 followers. Oops, you lost 1 since I last posted. Take a hint. Everyone knows you are either a #progressive cult victim or a paid #Soros shill. #political #MAGA #2A #Conservative #Military https://t.co/z859Ko1w7v",Don Mashak,DMashak,0.971482873
457278,https://twitter.com/gyhazeleyes/status/1620385834661982208,"@Edwin07011 Wait till they see draft papers to go to a real war, including those girls. They'll be crying like little babies and curled up in a ball. Soros or politicians won't protect them from that law enforcement there.",❌ Gale Deplorable Dreg Covfefe❌,gyhazeleyes,0.971482873
2054182,https://twitter.com/DMashak/status/1622047351056596992,"Reading this will result in a paradigm shift in your perspective of reality! If you disagree, first disclose if you are a paid #Soros Operative or a #Progressive Cult victim, and then specifically point out what I got wrong &amp; cite your proof. #Politics #MAGA @AmyMek @ScottPresler https://t.co/DvFkmgLoFe",Don Mashak,DMashak,0.971374571
1935026,https://twitter.com/FeliciaP1204/status/1616459524952715264,"Common sense would say EVERYONE installed by George Soros the Spooky Dude should be immediately removed from office. 
Nevada are you listening?!? https://t.co/K3EhXXLxs5",Felicia Przybocki,FeliciaP1204,0.971347332
91326,https://twitter.com/openthebooksaus/status/1616587202213072896,@RonFilipkowski He forgot ((they)),GlamisTheHelperMouse 🐭,openthebooksaus,0.971292913
91389,https://twitter.com/openthebooksaus/status/1616282443962798080,@RogerJStoneJr Did the Mossad Khazarian operatives release it?,GlamisTheHelperMouse 🐭,openthebooksaus,0.971183836
344598,https://twitter.com/AuntBethanyGris/status/1619367784730992640,"Biden, Zelenskyy, and the WEF are pushing us into WWIII. BLM, Antifa and Soros are pushing us into a civil war. Simultaneously. We have to wake up!!!! Praying more and more for our country and people!",Bethany of the South,AuntBethanyGris,0.971156478
1950284,https://twitter.com/TracySalamander/status/1618704515133505536,"@TaraBull808 We began the slide to chose a side on 1/20/2009. Obama was, did, and is still attacking this country thru his accomplices;
WEF and all its members (soros et al.)
America’s sworn enemies (china,iran,nkorea etc.)
Infiltrators of our own government
Media",Tracy Salamander,TracySalamander,0.971101761
742070,https://twitter.com/Bilbo161/status/1617643152965529600,@ToscaAusten @GregRubini 🤣 But it looks good on the Jewfish!🤣,❌William(Bill) Roefer❌,Bilbo161,0.971101761
865003,https://twitter.com/SoCalBohoGal/status/1616762674993561600,"@SpeakerMcCarthy Arrest Soros.
#SorosIsAWarCriminal and a #Nazi https://t.co/fdf7OUfO8g",SoCalBohoGal,SoCalBohoGal,0.971074343
141803,https://twitter.com/ladylibation/status/1620242985551294464,"@ZaleskiLuke @RepMTG @CNNPolitics GQ. fact checker? 
Need to look at Soros who claimed he owns the Dems and the money trail to NGOs financing this invasion. In turn these NGOs are receiving Billions in Taxpayer $$ from Biden/Pelosi pass the bill to see what is in it",shepp,ladylibation,0.971074343
2191423,https://twitter.com/NanLee1124/status/1622813592180654080,"Adrian Fontes, the Maricopa Co. Recorder and an attorney who defends the Cartel, is running for AZ Sec. of State. The media portrays the Soros-backed candidate as “an expert in election integrity when he’s the absolute opposite- an expert in committing election fraud.” #SaveAZ! https://t.co/kCLRWtuyjJ",NanLee2,NanLee1124,0.97099191
1294784,https://twitter.com/UnitedGOPParty/status/1616932518934237184,@DVATW Just your daily reminder that Soros is an actual Nazi. https://t.co/bkb6O8Kk9l,CommonGround,UnitedGOPParty,0.97099191
1704914,https://twitter.com/johntieso/status/1620114281084882944,They feel better after taking Soros and other political 'donations' for their votes. https://t.co/rM3eAhhvSK,John Tieso,johntieso,0.970936835
186337,https://twitter.com/wakoppa/status/1619906595479257088,"https://t.co/mMPKTLG0yZ
Dr. Coleman writes that in 1980 enemies of Shah divided into 4 categories:
1. Iranian politicians bought by the Israeli Shin Bet
2. The CIA’s network of agents
3. The feudal landowners
4. The freemasons and the Muslim Brotherhood (viewed as the same enemy)",🚜 🇺🇸 🇸🇦 🇮🇱 🇮🇳 Indict World Economic Forum,wakoppa,0.970909238
147664,https://twitter.com/realTakkieYah/status/1619272600781471744,@choeshow @ImMeme0 The Soros-jugend hits the street again for a new BLM justice event. https://t.co/DtC22SRX1p,Expert Takkie Yah™,realTakkieYah,0.970881701
556006,https://twitter.com/judyannaggie/status/1616058499141599232,"ENEMEDIA: Over 50 Soros-Tied Major Media Propagandists, Some of The Biggest Name Media Personalities - Geller Report https://t.co/vNEO8m7SD3",judyann451,judyannaggie,0.970881701
939007,https://twitter.com/MichaelDeLauzon/status/1621171280925061120,Transgenders make up 1% of 1% of the nation’s population so why the Soros big promo? To indoctrinate children. Transgenders mutilate themselves and have the highest percentage of suicide. They are not gay. Hormones make many psychologically unstable.,The TRUMP PAGE 🇺🇸 🦅,MichaelDeLauzon,0.970826387
1667470,https://twitter.com/sgerard/status/1620063975647109120,"@ninaturner Trump 2024. Biden is ruining USA for Obama Soros Klaus et.,al.",Steven Gerard,sgerard,0.970826387
1302362,https://twitter.com/leeb_design/status/1617096267871444992,@david_r_morgan They have used the ‘Jewish’ religion as a cover they are zionists/khazarian mafia. The 13 bloodline families,Lee,leeb_design,0.970771015
532550,https://twitter.com/jackdoranjr/status/1620062700209569792,"@AgainMothra @RAWONE420 @EarthOne_13 @topps1987 @AngryFleas @IanB_67 @lwburwell @kim_because @youknow714 @Vickie627 @Natural_Femme @metalbaby2u @FemmeVoilet @EZembeck @moderateRepand1 @JimlikesBB @Michael86612352 @JenniferAnn56 @Pineappleberry @teamphil @thereceipts33 @GarryConner6 @SheLady115 @sickathehighhat @Rebel__Hare @TelfordMk4 @StirredCrazy @mgdmd1 @OGLadymongoose @seleln1 @LokeyMJB @EricR42 @Observer254 @MJB24681 @hwollenwebber @GOP @FVAP @GovWolf @cspan @nbc @nytimes @CNN @mirandadevine @wef @WHO @CBS @LesleyRStahl @CBSNews @JoeBiden @GOPoversight Here, the enemy Soros states his collaboration with Nazis as true. Is your hero lying Mothra? https://t.co/kBke6g5EMS",Jack Doran Jr.🇺🇸,jackdoranjr,0.970771015
1891693,https://twitter.com/cyrus48975937/status/1616962814471446528,@Project_Veritas Satanic rituals.  Rothschilds and you know... this grade! I hope you can🙏,cyrus,cyrus48975937,0.970715523
1686080,https://twitter.com/Rome_Fell/status/1620148079977701376,@calvinrobinson # of Israel First neocons in DC?,Rhode Island Red 🌵,Rome_Fell,0.970687747
254370,https://twitter.com/Patrickwestpalm/status/1620359942409691136,"@davidhogg111 Still dancing on the graves of your martyred classmates, is this what George Soros $$$ does to persons, turning them into garbage?",jack,Patrickwestpalm,0.970687747
1177896,https://twitter.com/schaumby/status/1616881127918125056,"@zerosum24 @jakeshieldsajj Is this color revolution brought to you by Soros, Inc?",sovereign individual,schaumby,0.9706043
607163,https://twitter.com/Chiefs4thewin23/status/1619547278620119040,@MarcLobliner How is the Vice Lords connected to Soros and the Democrats?,Carson,Chiefs4thewin23,0.9706043
1406085,https://twitter.com/FLproud/status/1619892458703454208,"@DianneJ28270609 @LouiseR33099452 ...because they're NOT our friend either!!!

the MSM is Corrupt, &amp; spews Propaganda/LIES!

One America News Network @OANN was an honest &amp;good network; they were targeted by soros-backed leftist groups &amp;eventually canceled. Now they are going after Newsmax!https://t.co/Ci1JQfsKHn",❌🍊Marlene IFBAP ❤🤍💙on Truth: @FLproud2,FLproud,0.970548511
1481694,https://twitter.com/EnK1982/status/1621233597175717888,@DWUhlfelderLaw Wonder if George Soros was the one who pointed out their hiding place to the brown shirts,MAGA Gang 1776🇺🇸LGB🇺🇸Ultra-MAGA🇺🇸,EnK1982,0.970492601
2211093,https://twitter.com/ZupancicJareen/status/1622605576076238848,@krassenstein Gaslighting bs AGAIN.  If a single person saw a single balloon it would have been plastered on the NYT front page. Every time biden fuqs up it's but Trump did it. It's Trumps fault.  Paid Soros hack.,YinzAwake,ZupancicJareen,0.970464647
1776867,https://twitter.com/BulletinPal/status/1619378329320308736,"#MAGA #AMERICA #TRUMP #x22report #news #politics #whitehats #cabal #deepstate

X22 Report: Ep. 2983b – Trump Sets A Trap For Biden, The World Wants The Peace Maker, Soros On Deck

https://t.co/HK4HY9K6tc https://t.co/oHiQZacZUp",Pal Bulletin,BulletinPal,0.970464647
1882128,https://twitter.com/PTRUMPFORTX2020/status/1619718260471267328,ZIONIST RABI FINKELSTEIN - YOU ARE ALL EATING HUMAN MEAT - McDONALDS EXPOSED - THOUGHTS? https://t.co/DxtM4nZDMC,Deplorable4trump2024,PTRUMPFORTX2020,0.970408618
1912999,https://twitter.com/1751MiningCo/status/1619175392677601280,"@GenFlynn Nobody wants to fight for a ghey fake nation occupied by Israel and the CCP and Putin doesn't want that in his backyard either, he knows what happens when you remove God from the equation. For reference see America post 1950's...🥲🇺🇸🔥",Xaviant Haze,1751MiningCo,0.970380545
1079298,https://twitter.com/DanDandyOne/status/1619778733099069440,@RobertaFresque2 @Barbara81088253 SOROS PAID AGITATORS! Domestic Terrorists!,ConservativeDan,DanDandyOne,0.970352471
1251410,https://twitter.com/shortyone/status/1619551816655736832,@RL31090308 @MaxwellFrostFL Soros funded...,shortyone,shortyone,0.970296264
522870,https://twitter.com/kwilkerson2358/status/1619874453772701696,"@Sportz_DC Yes, ANTIFA, BLM and any other group created to intimidate and riot that are funded by the Global Elitists such as George Soros!",Keith Wilkerson,kwilkerson2358,0.970296264
270128,https://twitter.com/CJG1KAG/status/1616595739026522112,"Your political career is over, Judas. https://t.co/5alHeiKBGp",🇺🇸SuperElite🇺🇸,CJG1KAG,0.970268071
2206108,https://twitter.com/baxterandjack/status/1620980288104054784,@krassenstein @RepMattGaetz How's that Soros money treating ya?,Elle,baxterandjack,0.970268071
845710,https://twitter.com/PGMemory/status/1620943284515540992,"@SkipTheT @epicsportsgod @MPM2253 @SamAdelOfficial @meekwire Your ""reality"": Supports Ukraine, money laundering (much back to our gov officials,) human trafficking, bioweapon creation capital of the US for decades, home to the Nazi Azov battalion (US trained.) Globalist: Supports Klaus Schwab, Yuval Herari, G. Soros pop. reduction. Wake up",Kewper True,PGMemory,0.970239937
326560,https://twitter.com/timacheson/status/1617051166621274112,"🤦‍♂️ Maybe a police training facility wasn't the best choice of target for Marxist terrorists and vandals. The green hats filming are liberal lawyers from @ACLU, @splcenter and other toxic subversive Soros-funded leftist NGOs. https://t.co/jFmXWlnIVm",Tim Acheson,timacheson,0.970211625
458109,https://twitter.com/xSASQUATCHxx/status/1617611787951812608,"@JackLombardi @Todd_Peterson_1 Washington and Multnomah counties of Oregon both have Soros backed DA’s.  

Portland, Oregon’s largest city at 2.5M citizens which was host to 150+ consecutive nights of Antifa arson and terror and against political adversaries and Police and Federal buildings. 

🏴☠️🔥💥💰",SASQUATCH,xSASQUATCHxx,0.970126927
562582,https://twitter.com/onlyupordown/status/1620536900191920128,"@JackPosobiec @DarrenJBeattie Genocide of Armenian Ethnics?

Gay And Evil

Goy Always Excluded

Globalist Ass Evil",Unknown Quantity,onlyupordown,0.970070302
1292166,https://twitter.com/SweetHomeGirI/status/1619223689203167232,@spaceca60314452 Lmao ok George Soros paid minion. What a hypocrite.,CO2 ISN’T A POLLUTANT FFS,SweetHomeGirI,0.970041871
172056,https://twitter.com/dazza2010k/status/1619434269411274752,"🇺🇸 - #DanBongino is coming out all gun's blazing, 🇺🇸 #FBI, 🇲🇽#SinaloaCcartel tied in with #GeorgeSoros 🇺🇳#OpenSocietyFoundation in 🇦🇱 #Albania https://t.co/WJPywtuNDY",DJK2023,dazza2010k,0.970013499
2159730,https://twitter.com/raymeem/status/1620935923138703360,"@CraigDoug01 @becksavage2 Don’t blame her main culprits in this race game are ☘️ brawler in White 🏠 &amp; boss Obummer &amp; their collaborators the Chicago’s jewish mafia MSM FB Google 🇺🇸 💭 
She is here just a shill to their ultimate plan to do huckstering in blue cities! Don’t forget BHO mother Anne Dunham!",Signreader,raymeem,0.970013499
1776848,https://twitter.com/BulletinPal/status/1620883433051533312,"#MAGA #AMERICA #newworldorder #nwo #davidicke #davidninorodriguez #lauraeisenhower

David Icke, David Nino Rodriguez &amp; Laura Eisenhower: The New World Order Agenda

https://t.co/BW3i7IynN2 https://t.co/1WvQRKqPuv",Pal Bulletin,BulletinPal,0.969985008
403881,https://twitter.com/GoodTrueNews/status/1619007954065461248,How George Soros indoctrinates the next generation https://t.co/nx9JmHgH5l via @nypost,GoodTrueNews,GoodTrueNews,0.969928145
649462,https://twitter.com/Wyntre999/status/1618978495597793280,How George Soros indoctrinates the next generation https://t.co/5SI57wgohy via @nypost,wyntre,Wyntre999,0.969928145
854602,https://twitter.com/dsnepa/status/1618980061268545536,How George Soros indoctrinates the next generation https://t.co/5wvV9xlN20 via @nypost,Deplorable Don,dsnepa,0.969928145
2007931,https://twitter.com/MarciaSessler/status/1619031095705731072,How George Soros indoctrinates the next generation https://t.co/BtH8uRC85E via @nypost,Marcia Sessler,MarciaSessler,0.969928145
215931,https://twitter.com/AmericaMama1/status/1619010192301256704,How George Soros indoctrinates the next generation https://t.co/YNRXdeCU2V via @nypost,Tammy Texas,AmericaMama1,0.969928145
856016,https://twitter.com/CatieGus/status/1616225118950227968,@CALI4AZ (((((((( TRUMP )))))))),Hey Catie Text Trump to 88022,CatieGus,0.969842613
91288,https://twitter.com/openthebooksaus/status/1616664666926878720,@EricTopol @TheLancet @StanfordNMBL How do you feel about being involved in genocide? How many Khazarian genetic Covidians have died?,GlamisTheHelperMouse 🐭,openthebooksaus,0.969785392
1862084,https://twitter.com/lindathebaglady/status/1619354305403969536,@WalshFreedom 🤣🤣🤣🤣 You forgot to mention that George Soros has been interfering with our country for a lot longer than Donald Trump has been in politics. But that doesn’t fit your narrative does it?,Linda,lindathebaglady,0.969756842
1275279,https://twitter.com/GregRubini/status/1621289626563403776,"In 2009, a certain Barry Soetoro aka ""Barack Hussein Obama"" was installed in the White House by Saudi Arabia, George Soros and the CIA.

In the same year 2009, Fauci, Baric &amp; Co. began the development of the Covid BioWeapon. https://t.co/WC6ztDkZg4",Greg Rubini,GregRubini,0.969699442
3207,https://twitter.com/Patriot911News/status/1618641403869007872,Soros allegedly behind massive world-wide ‘fact-checking’ mission to silence dissent https://t.co/2hMFbD6mEj,Patriot911,Patriot911News,0.969526827
3206,https://twitter.com/Patriot911News/status/1618642270726639616,Soros allegedly behind massive world-wide ‘fact-checking’ mission to silence dissent https://t.co/2hMFbD5OOL,Patriot911,Patriot911News,0.969526827
1295256,https://twitter.com/Col_Doctor_MD/status/1618336446036996096,"@LOVillaJavea Start at the top, international banking cartels. Then down to the Foundations, Trusts and Think Tanks run run by the left and right arms, Soros and Kissinger and into the Round Table Groups, Club of Rome, Committee of 300, CFR, Tri Lateral Commission, WEF.",Colonel Doctor,Col_Doctor_MD,0.969497919
534049,https://twitter.com/robbie_robbi1/status/1617406978069860352,@__TEAM_USA ANTIFA should be listed as a terrorist group and the George Soros fund that supports them sb shut down! Only w Biden in office &amp; the fbi DOJ weaponized against Americans right now won’t happen. Let’s just make sure Biden doesn’t elect more corrupt judges,robbi1,robbie_robbi1,0.969497919
939254,https://twitter.com/MichaelDeLauzon/status/1618700483396521984,"POLL: Were the September 11 attacks committed by Osama bin Laden and the 19 hijackers or was it an inside job the US government and intelligence agencies, including Mossad, were responsible?",The TRUMP PAGE 🇺🇸 🦅,MichaelDeLauzon,0.969469011
403997,https://twitter.com/GoodTrueNews/status/1616355057049501696,Klaus Schwab and George Soros can stick those upcoming made-up global cyber attacks UP THEIR ASS!!! https://t.co/pK6vr3otvW,GoodTrueNews,GoodTrueNews,0.969440103
636324,https://twitter.com/NoNameNoFoul/status/1617384930790481920,Soros lackey is lacking on this one! https://t.co/e84n2p5js6,mynameis 🍊🐰,NoNameNoFoul,0.969411194
422961,https://twitter.com/MariaBonanno9/status/1617474565222940672,"George Soros is the most dangerous man in America. The investor is intent on remaking the country to his liberal image, from our foreign policy priorities to undermining our criminal-justice system. https://t.co/hC4kyED8Lc",Maria Bonanno,MariaBonanno9,0.969353199
543137,https://twitter.com/peregrinatious/status/1617212410011738112,@ABC @ComfortablySmug Another fine George Soros production.,TK Walker,peregrinatious,0.969324172
165389,https://twitter.com/terrysr1/status/1617486138444226560,"@ForgiatoBlow47 DNC, Soros through several back doors.",terry bartlett,terrysr1,0.969324172
90581,https://twitter.com/openthebooksaus/status/1619537100969484288,@TracyAnnO @courierjournal @AuschwitzMuseum @HolocaustUK @simonwiesenthal 🙄🙄🙄🙄 no mention of the tens of millions of orthodox Christian’s murdered by the mainly jooish Bolsheviks,GlamisTheHelperMouse 🐭,openthebooksaus,0.969295144
1251417,https://twitter.com/shortyone/status/1619187489557864448,"@MaxwellFrostFL So, based on your history,  track record- logic says you are Soros funded traitor. Let's see what your background reveals.  Easy to spot u traitor sellouts now. Public funding data is a B*tch ,huh?",shortyone,shortyone,0.969266057
3781,https://twitter.com/danacappellett1/status/1619850254509277184,George Soros started the war on everything moral. https://t.co/avq9yN4P8I,danacappelletti 🇨🇱🇺🇲🇺🇸🇺🇸🍊🍊🍊,danacappellett1,0.969266057
698533,https://twitter.com/fluffyMcFluff/status/1619219312778309632,@___The___Dude @ejacobson @healthbyjames But all the soros funded fact checkers say so 😂😂😂  IThink the boosted guy can’t sleep at night because myocarditis awaits,Fluffy McFlufferton,fluffyMcFluff,0.969207823
492883,https://twitter.com/MarkoSket/status/1620492438078128128,"Močna dve puški! ... #AR
Amerika je totalitarna judeokracija, talmudoidni metapolitični gnoj in mehki trebuh židovske nadvlade zasužnjenih liberal demokracij. https://t.co/zsMX9S8mey","Marko Sket, AR",MarkoSket,0.969178677
492113,https://twitter.com/ithastostop2/status/1616158087949189120,"@BarbAri65315075 @Revelation2041 He is like really a stupid mk ultra pedophile puppet. who pulls the real strings, that is where i am really interested in… not the rothshilds, kennedy’s, bundy’s… maybe the papal bloodlines like orsini and the medici. But who is above them? Satan/AI?",ithastostop,ithastostop2,0.969178677
643776,https://twitter.com/cjowalter/status/1619002734094725120,His daddy headed this movement https://t.co/pfE8MKkkHO and genations of this family have worked to get the world where it is today. Russia remembers; why doesn’t the U.S.?  Tied to Soros https://t.co/pfE8MKkkHO,celeste walter 🍊🍊🍊 🍊🇳🇱,cjowalter,0.969120264
1638582,https://twitter.com/Chip72332617/status/1620605140767219712,"@Innamo DNC top donors: 1) Soros, 2)FTX

Money laundering 101:
People pay taxes,
Tax money sent to Ukraine,
Ukraine invests in FTX,
FTX donates to DNC.

All true, research for yourself...

@Innamo @RepInnamorato you have enough laundered money so quit asking the public...",PittsburghChip... FAFO!!!,Chip72332617,0.969091058
1300586,https://twitter.com/PUFFCOWBOY3PRCT/status/1618005417849946112,😉 Soro's clone ? https://t.co/eCZ2cHA3MD,PUFFCOWBOY  3 %,PUFFCOWBOY3PRCT,0.969061792
192832,https://twitter.com/BobSanford13/status/1619204318397349888,@stooge_report Black Rock the WEF Klaus Schwab George Soros Bill Gates.,Bob Sanford,BobSanford13,0.969032466
2082452,https://twitter.com/Larrymaxwell14/status/1622352467479633920,@david_r_morgan Livin on a Rothschild central banking tax farm. 😂😂🤡🌍,Larry Wayne,Larrymaxwell14,0.96894449
888839,https://twitter.com/RealDylanRohr/status/1620453226561814528,"The crime crisis in this country is completely out of control. The reason why we have a crime crisis is because of George Soros &amp; soft-on-crime DAs. Without them, we wouldn’t have a crime crisis in this country. The other reason is Democrat Mayors.",Dylan Rohr 🇺🇸 ,RealDylanRohr,0.968915045
1580607,https://twitter.com/Matthew17308211/status/1619458181268389888,"We need to get together and form a class action lawsuit against George Soros, for funding liberal DA's and prosecuters, that directally impact crime on our society.",VegasRedneck,Matthew17308211,0.968856215
1769095,https://twitter.com/LoisLane51/status/1621611816513069056,"Hey, Antifa...if you're going to hold a night of rage, rage against Soros and his minions.  Otherwise, you're just wasting good Starbucks money.",2CopsMom,LoisLane51,0.968826652
1043444,https://twitter.com/scott_boyette/status/1620126949279670272,"Hard to do when he has #HillaryClinton, the judges and politicians in his pocket.
#Soros https://t.co/EM4wJXMmCu",Scott Boyette,scott_boyette,0.968797147
1209556,https://twitter.com/HiDesertgolf/status/1619422308233547776,"Blinken, Soros, Biden, Inc., FBI agents all mixed up in corruption in Albania.  This is such a corrupt administration.

We Blow The Doors Off The Biden, Soros, FBI, RussiaGate Scandal (Ep. 1938) -The Dan Bongino Show https://t.co/zVg5HhaFwN",Patriot-Revolution.com Veteran & Retired Attorney,HiDesertgolf,0.968767583
1337089,https://twitter.com/DarioVillalta/status/1617293921280995328,#FollowTheWhiteRabbit except it's a bunch of shell companies owned by White Rabbit LLC,Darío Villalta,DarioVillalta,0.968767583
100213,https://twitter.com/PowellBuckeye/status/1619899982622117888,"@Amelia_R1992 All Owned by Blackrock and Vanguard (Rothchilds,  Rockefellers, Windsors) https://t.co/49dRf9pUW8",OHIO RED 🇺🇸,PowellBuckeye,0.968767583
66430,https://twitter.com/porterguy1/status/1617183260928270336,"And, most importantly, a Democrat sitting in the WH. Remember that Antifa and BLM are nothing but wings of a Communist army, funded by George Soros, and unleashed whenever a new Narrative must transpire. https://t.co/5i7ZXawwNv","GW, MD",porterguy1,0.968708515
1067900,https://twitter.com/ogwausa/status/1618775927806398464,"George Soros-backed radical ""environmentalist"" group that got the ConocoPhillips Willow Project permit tossed in Alaska trying to shut down our O&amp;G jobs in #NewMexico

Our jobs, families, economy, and America's energy independence are under attack.

https://t.co/bLT9jFfa6V",Oil & Gas Workers Association,ogwausa,0.968649268
91113,https://twitter.com/openthebooksaus/status/1616925051449913344,"@nettlesoup31 Vietnam and of course the obligatory Khazarian fake joo
3. Rand Australia
4.  Resilience Research Centre - etal

you should research who is behind yours",GlamisTheHelperMouse 🐭,openthebooksaus,0.968649268
1487525,https://twitter.com/Lowlandspete2/status/1619993369907982336,Soros junior... https://t.co/qWpXzK1586,Peter Jansen (Starfish Troopers Podcast),Lowlandspete2,0.968470871
186335,https://twitter.com/wakoppa/status/1619911588848496640,"@patrick200180 https://t.co/mMPKTLG0yZ 
Dr. Coleman writes that enemies of Shah divided into 4 categories:
1. Iranian politicians bought by the Israeli Shin Bet
2. The CIA’s network of agents
3. The feudal landowners
4. The freemasons and the Muslim Brotherhood (viewed as the same enemy)",🚜 🇺🇸 🇸🇦 🇮🇱 🇮🇳 Indict World Economic Forum,wakoppa,0.968470871
945807,https://twitter.com/MaineGirl1717/status/1617535852837732352,@EndWokeness Soros busing them in again? #DemocratPlaybook,Maine American Girl,MaineGirl1717,0.968381226
398744,https://twitter.com/KahnAlton/status/1619302901440212992,@gregkellyusa @IrishEly71 Yep...Here we go again...Same staged playbook..Justice for Juicy..I can't breath..hands up don't sh@@t..Open Society nazi Soros social engineering...Fully organized,Alton Kahn,KahnAlton,0.968381226
37944,https://twitter.com/usaf_sue/status/1619751402351517696,"Soros lackey Tom Perriello, Open Society is a frequent guest in the White House. https://t.co/7VbFjK8Fjf",Sue USAF,usaf_sue,0.968351364
1762142,https://twitter.com/EscapedFromLA2/status/1618837324581974016,"@Erik15801191 No its not... its drive America to the bottom with ""green"" agenda.  I don't know whats wrong w/ whoever is handling him..probably Soros",EscapedFromLA,EscapedFromLA2,0.968291461
570937,https://twitter.com/LionelMedia/status/1617673572981559296,George Soros has paid tens of millions to DA candidates to get them elected and not prosecute criminals. Just think about that. And what's your government doing about this? Nothing. https://t.co/cQ9GOYnpwT,🇺🇸Lionel🇺🇸,LionelMedia,0.968201339
157842,https://twitter.com/DMashak/status/1618126584052944896,"…intención de abiertamente revelan e implementan completamente su verdadera maldad, agenda y objetivos reprensibles.

En algún momento, la familia Trillionaire Banking Rothschild creó o usurpó el control del darwinismo social y sus organizaciones sucesoras renombradas.",Don Mashak,DMashak,0.968050659
1257826,https://twitter.com/Richlwp/status/1619804504043700224,George Soros - Follow the Money https://t.co/yvHqo8oJuk via @YouTube,Sunday Money 🐸🍊🇺🇸,Richlwp,0.968020499
414439,https://twitter.com/CRSvensson/status/1617903335469903872,"Soros, the nazi collaborator, most likely funds those nasty thugs. https://t.co/c06fc1QY7p",Renee Svensson,CRSvensson,0.968020499
1110508,https://twitter.com/HarrietsPlace/status/1618605476975116288,The Holocaust machine is working hard to psyop the world.👇 https://t.co/gmmbhmK4bs,Harriet's Place I'm a pair o D (s). 😉,HarrietsPlace,0.967929661
1966051,https://twitter.com/GramMam1955/status/1620453370887835648,Return to countries of origin at g Soros expense. This is His mess. #ArrestGSoros https://t.co/EXQbH1FP0H,SeasideShenanigans 🇺🇸,GramMam1955,0.967929661
491976,https://twitter.com/ithastostop2/status/1617295529313976320,"@MoonKitty1104 Mk ultra\monarch…. Sad, people like soros should be in jail #mkultra",ithastostop,ithastostop2,0.967929661
1955313,https://twitter.com/TheRealNewsGeek/status/1621518454036758528,@KaladinFree @joshfontanilla Your election theft denial is the BS. You might as well deny the Holocaust. The election theft was literally another shoah.,News Geek,TheRealNewsGeek,0.967868924
792356,https://twitter.com/BettyBo10964654/status/1616220722501656576,"I can answer, it's because Soros got him reelected! https://t.co/nYtM5tABtq",Brown eyed girl..la te da🎶 @brneyedgirl on Truth,BettyBo10964654,0.967838526
