,link,text,author_name,screen_name,ohi
118550,https://twitter.com/Richard03083819/status/1628731142315679744,1007% correct !  She’s paid well by Soros and others I’m sure!M https://t.co/ib0bw4Kc6I,Connaught DNA,Richard03083819,0.96914947
308371,https://twitter.com/syr3n45/status/1628886469698891776,"@POTUS It's yours, Obama's, Clinton's, Soros' &amp; NATO's fault.
100% https://t.co/3RIjP05GLU",Mrs. Costa Loves America 🇺🇸,syr3n45,0.969120264
991549,https://twitter.com/BanjoHioanTrump/status/1631475676334243840,"@gretchenwhitmer Maybe if your Soros DAs &amp; woke law enforcement enforced laws &amp; kept criminals off the streets, ppl would be safer. Criminals don’t follow gun laws. Disarming good ppl is not the answer. If Democrats would stop shooting ppl there wouldn’t be a problem. Do not infringe!",Banjo 🇺🇸,BanjoHioanTrump,0.969003141
39525,https://twitter.com/stranahan/status/1630104360913891328,"The CIA recruited, George Soros to set up a foundation in Ukraine and took decades for it to achieve its goal: 2014 coup.

Less than two years later, George Soros would be Hilary’s biggest financial backer and the CIA would be working for her election. https://t.co/obgBM4Juuj",Lee Stranahan 🇷🇺,stranahan,0.968973815
975666,https://twitter.com/Benilace/status/1629699864933318656,"@ProudElephantUS Foothills of the Rockies
And you?
Blue Colorado w/gay gov but RED runs thru my patriot veins. My county is probably most conservative in Colorado even w/a gay club getting shot up.  South of the woke BS &amp; corruption. 

Secretary of State is Soros owned and ugly, 2.  #JenaGriswold",Niki 🌹,Benilace,0.96894449
478053,https://twitter.com/SymmetryRadial/status/1630561754206830592,"@TheThe1776 Aren’t the Khazarian mafia fake Jews?  Not the real Jews from Judah, correct? They stole the Jew identity as a cloak of protection.",Peace Prize,SymmetryRadial,0.968915045
373200,https://twitter.com/callatink/status/1628466958696939520,@RealMattCouch Anyone think the Schwab/Gates/Soros/Obama regime is going to allow an election to happen again?,JMN,callatink,0.968915045
356671,https://twitter.com/AKorybko/status/1628436588697948160,"@ImMeme0 Soros’ Declaration Of Hybrid War Against India Is Aimed At Subverting Its Independence

https://t.co/xwgUipKOif",Andrew Korybko,AKorybko,0.968856215
274148,https://twitter.com/Shepardess2/status/1630075480903761920,@CryptoLawyerz Whose they? This war was planed by Soros in 1993. It's on u tube. https://t.co/fiMIJAl8ur,Shepardess #TakeDownTheCCP,Shepardess2,0.968826652
442135,https://twitter.com/Sharon1700/status/1628804469222768640,Not Jesuits (fake jews) 🔯Nazis https://t.co/u3ZOphNMqC,Sharon Collins,Sharon1700,0.968797147
98419,https://twitter.com/SrgntFrank/status/1629714339048607744,@TeamScienceWins @FiveTimesAugust @POTUS Q is likely a Mossad psyop,Frank Drebin,SrgntFrank,0.968738079
185002,https://twitter.com/BeAccountable4u/status/1629291092087635968,@avoiceforothers This is what the Soros prosecutors believe that they are entitled to do. Not prosecute cases based on their ideology. She took an oath to uphold the laws as they're written not to enforce them as she sees fit https://t.co/Aqq0gtPcfg,Accountability Addict 💪💥💪,BeAccountable4u,0.968649268
512788,https://twitter.com/aedibari/status/1628813143886467072,"Smile, another soros fool gets burned.....
BREAKING: Missouri Attorney General Gives Radical Soros-Funded StL Circuit Attorney Kim Gardener Until Noon Thursday to Resign https://t.co/UGUSvl0G7X via @gatewaypundit",Patriot_for_Truth,aedibari,0.968619585
463519,https://twitter.com/oilkeb/status/1628957637898379264,"@WarClandestine @JoeBiden @mfa_russia The American people don’t support our corrupt government pushing for WWIII. Putin, remain patient until Obama &amp; Soros are gone",Lori,oilkeb,0.968589842
471480,https://twitter.com/jwolf_2049/status/1629157568701399040,@aziz0nomics @Sargon_of_Akkad @morganwarstler Yes the (((gloablists))),Punished John Wolf 🐍,jwolf_2049,0.968411148
779870,https://twitter.com/jxr781/status/1629283904665317376,@SharikaSoal84 Another yid stirring up shit as per usual.,jxr78🍁,jxr781,0.968351364
158938,https://twitter.com/LauraLeeBordas/status/1629029546090459136,@crouchendcom @BezillaDavid @GovRonDeSantis yes he is and he is a great Governor but I will never support him to lead his country. He is exactly like George Bush has the same dark money Soros funded thru shell companies and is close to BUSH CLINTON A OBAMS as well as BIDEN  I was fooled by BUSH I will never be fooled again,TRUMP COUNTRY USA/@LauraLeeBordas,LauraLeeBordas,0.968321383
841272,https://twitter.com/TheBigGuy198/status/1631342314567213056,@mitchellvii @StatesPoll You are miscalculating a lot of people. Not all Trump supporters fit that bill. But trump did more than any other president in memory. He kept his campaign promises. Why do you fear him so much ? Who is paying you ? Soros establishment ?,THE BIG GUY,TheBigGuy198,0.968291461
301254,https://twitter.com/CaliforniaPsy/status/1630748219729924096,Newsom taking orders from China and Klaus Schwab? He’s also buddies with Soros son Alex https://t.co/Vd084ou2Mu https://t.co/OubTNe7oG6,Anastasia,CaliforniaPsy,0.96823144
176959,https://twitter.com/76Gargoyle/status/1629313556645662720,"@JoJoFromJerz @RonFilipkowski Judas is right, no one should depend on NATO.",Plebeian,76Gargoyle,0.968171179
193766,https://twitter.com/bartmckinley/status/1628850969575587840,"Missouri AG fires Soros-backed St. Louis prosecutor Gardner for intentional missteps
""Instead of protecting victims, Circuit Attorney Gardner is creating them,"" the Missouri attorney general said.  https://t.co/CsYzDvIKDp",Joe McKinley,bartmckinley,0.968141139
18232,https://twitter.com/MitchGhezzi/status/1628870312321228800,"@SWIN23232323 @Itsallfake5000 @ZubyMusic Slavery - digitial ID, currency, 15 minute cities… can you name the one thing in common between the last three countries the United States invaded all had in common… not run by a Rothschild Central Bank before the invasion.",Ghezzdog,MitchGhezzi,0.968050659
65805,https://twitter.com/sea_witch01/status/1629795721414074368,"@mitchellvii Desantis won after Trump endorsed him and he is vying for a Presidential run against Trump. 
He’s a globalist who has the backing of swamp RINO’s, Bush family and Soros = political suicide.

President Trump has already proven himself.
If RDS cared abt the US he would back DJT.",Justice 🇺🇸🦅,sea_witch01,0.968020499
378626,https://twitter.com/openthebooksaus/status/1630198492433088512,@its_the_Dr of course she is a khazarian fake jew - vile creature,GlamisTheHelperMouse 🐭,openthebooksaus,0.96799022
248404,https://twitter.com/BurghGurl/status/1630577140797263872,@krassenstein Brian hates the 1st amendment. Now go pick up your Soros check.  Such a good boy.,YinzAwake,BurghGurl,0.967929661
308303,https://twitter.com/syr3n45/status/1630597890518155264,"@ivoryjonesing @thanquo1 @Tinybird333 @atrupar Sorry, your ""liberal world order"" idiots started this...
Obama, Biden, Clinton, Nuland &amp; Soros
Why the Ukraine Crisis Is The West's Fault 
Council On Foreign Affairs - 2014
Paywalled article https://t.co/rzw17AYnZ0
Full, archived article https://t.co/rPnTQyqXxx https://t.co/itiFfJP3gG",Mrs. Costa Loves America 🇺🇸,syr3n45,0.967868924
453601,https://twitter.com/demarais7/status/1629911076316798976,"@nick_heff1 @ZaleskiLuke @elonmusk @monitoringbias Yes, they hold a disproportionate amount of wealth and power. I think the anti-Jew sentiment comes from them blaming white people (supremacy) when it's actually Jews who have the power and wealth. Look what happened to Ye when he spoke the truth. Destroyed.",kelly,demarais7,0.967838526
437974,https://twitter.com/KITKTK8T/status/1629900403692257280,@MaineGirl1717 You should publish a list of all the Soros educated young world leaders have been installed in local government around Maine.....,Kate G,KITKTK8T,0.967808187
648158,https://twitter.com/victorykn/status/1630330478992539648,"@mmm_machiavelli @MatthewRozsa @ScottAdamsSays Why not open borders for Israel #JewsForRefugees IsraelPM: illegal African immigrants threaten identity of Jewish state”If we don't stop their entry, the problem that currently 60,000 could grow to 600,000 and that threatens our existence as a Jewish https://t.co/Nrpl85wnSz",7,victorykn,0.967747211
703773,https://twitter.com/dullman_nonnie/status/1629986572350136320,"@Astroknott58 @itsJeffTiedrich No response from Republicans 🤔 
Soros pays ANTIFA 
Soros #1 Democrap donor
Vid-1 ANTIFA stopping elderly from crossing the street
Vid-2 ANTIFA Soros where’s our 💵
Vid-3 Rep Nadler denies there existence
Vid-4 Soros Biden and Ukraine Do you think it’s about 💵 https://t.co/mWl31KFrHe https://t.co/nfpdvsTv3B",❌Nonnie Dullman❌,dullman_nonnie,0.967655659
726373,https://twitter.com/HarryCallahanX/status/1630007301603033088,"@MePasserby @GraphicW5 VIDEO CLIP PROOF

How evil POS in Biden cabinet encouraged the Maidan massacre to force a coup w/help of Soros NGO

&amp; led to East Ukrainians being slaughtered by Western back Azov Nazis

Forcing East Ukrainians to plead w/ Russia for help

https://t.co/4LYoVapWsw

#🇺🇦100💀",Enlightenment2.0,HarryCallahanX,0.967594504
726370,https://twitter.com/HarryCallahanX/status/1630007503848185856,"@zipthwung @GraphicW5 VIDEO CLIP PROOF

How evil POS in Biden cabinet encouraged the Maidan massacre to force a coup w/help of Soros NGO

&amp; led to East Ukrainians being slaughtered by Western back Azov Nazis

Forcing East Ukrainians to plead w/ Russia for help

https://t.co/4LYoVapWsw

#🇺🇦100💀",Enlightenment2.0,HarryCallahanX,0.967594504
39602,https://twitter.com/stranahan/status/1629444152705400832,What implications can you think of to the fact that George Soros was recruited by the CIA to destabilize Ukraine decades ago?,Lee Stranahan 🇷🇺,stranahan,0.967594504
726374,https://twitter.com/HarryCallahanX/status/1630007257449525248,"@tallermatematic @GraphicW5 VIDEO CLIP PROOF

How evil POS in Biden cabinet encouraged the Maidan massacre to force a coup w/help of Soros NGO

&amp; led to East Ukrainians being slaughtered by Western back Azov Nazis

Forcing East Ukrainians to plead w/ Russia for help

https://t.co/4LYoVapWsw

#🇺🇦100💀",Enlightenment2.0,HarryCallahanX,0.967594504
726377,https://twitter.com/HarryCallahanX/status/1630006649728409600,"@SanMarcosGlass @GraphicW5 VIDEO CLIP PROOF

How evil POS in Biden cabinet encouraged the Maidan massacre to force a coup w/help of Soros NGO

&amp; led to East Ukrainians being slaughtered by Western back Azov Nazis

Forcing East Ukrainians to plead w/ Russia for help

https://t.co/4LYoVapWsw

#🇺🇦100💀",Enlightenment2.0,HarryCallahanX,0.967594504
726378,https://twitter.com/HarryCallahanX/status/1630006577917747200,"@MalaWolf @GraphicW5 VIDEO CLIP PROOF

How evil POS in Biden cabinet encouraged the Maidan massacre to force a coup w/help of Soros NGO

&amp; led to East Ukrainians being slaughtered by Western back Azov Nazis

Forcing East Ukrainians to plead w/ Russia for help

https://t.co/4LYoVapWsw

#🇺🇦100💀",Enlightenment2.0,HarryCallahanX,0.967594504
726379,https://twitter.com/HarryCallahanX/status/1630006510829858816,"@GraphicW5 @sphillips2000 VIDEO CLIP PROOF

How evil POS in Biden cabinet encouraged the Maidan massacre to force a coup w/help of Soros NGO

&amp; led to East Ukrainians being slaughtered by Western back Azov Nazis

Forcing East Ukrainians to plead w/ Russia for help

https://t.co/4LYoVapWsw

#🇺🇦100💀",Enlightenment2.0,HarryCallahanX,0.967594504
726372,https://twitter.com/HarryCallahanX/status/1630007329922883584,"@anguswright @GraphicW5 VIDEO CLIP PROOF

How evil POS in Biden cabinet encouraged the Maidan massacre to force a coup w/help of Soros NGO

&amp; led to East Ukrainians being slaughtered by Western back Azov Nazis

Forcing East Ukrainians to plead w/ Russia for help

https://t.co/4LYoVapWsw

#🇺🇦100💀",Enlightenment2.0,HarryCallahanX,0.967594504
185035,https://twitter.com/BeAccountable4u/status/1628880779437649920,"@gatewaypundit don't forget the hot mic moment no justice no peace

Soros-Funded Circuit Attorney Kim Gardner Plays Race Card at Press Conference, Refuses to Resign – After Missouri AG Files Paperwork to Remove Her from Office (Video) https://t.co/usbieyC7mr via @gatewaypundit",Accountability Addict 💪💥💪,BeAccountable4u,0.967533231
206537,https://twitter.com/NvrEvrGvUp/status/1629936741405851648,"@atensnut @laralogan UNBELIEVABLE!
#CORRUPTION #DemocratsAreCorrupt #DemocratsAreEvil #DemocratsCheat #DemocratsHateAmerica #Democrats #DemocratsAreDestroyingAmerica #DemocratsAreTheProblem #AVindman #sorosgangexposed #Ukraine️ #Russia #ElectionResults #Truth #Liars #America #USA #World #Americans",Sarahlynn,NvrEvrGvUp,0.967502415
63568,https://twitter.com/jymminy1111/status/1628633508506742784,"@AGAndrewBailey We got rid of another Soros criminal DA, Boudin and that’s just a drop in the bucket to return our cities back to normalcy",Jym 🇺🇸🇺🇸🇺🇸,jymminy1111,0.967502415
881582,https://twitter.com/Sarabellag/status/1628184717035188224,"@CitizenFreePres these anti Constitution Criminals 
need to be 

DEEPLY INVESTIGATED 

are they Compromise?

Did they go to Pedo-Island?

who is behind them? Soros?

why do they step in front of 60 Million Legal Gun Owners?

is he Suicidal? or is he Mentally-Damaged?",Sarabella Gignac,Sarabellag,0.967471778
764785,https://twitter.com/BillKristhole/status/1629475282389180416,@HarrisonHSmith Satan of Synagogue endorsed,Olga Thelander,BillKristhole,0.967441082
1000624,https://twitter.com/Supremely_human/status/1629369644611178496,"@MsAvaArmstrong Get it from Blackrock, Soros and Hollywood, leave us alone jerk !!",Dems suppressed our vote in Az,Supremely_human,0.967410266
612557,https://twitter.com/bev_coomler/status/1630008271141752832,"@BureaNorea This is great article on the khazarian mafia
https://t.co/uT0Y5x6WG1",Governor C,bev_coomler,0.96737951
935249,https://twitter.com/davereaboi/status/1630956275952496640,"Isn’t this exactly what a Soros-endorsed candidate WOULD do? Totally some 5D chess from the grandmaster, amirite? https://t.co/GdUEmYko73","David Reaboi, Late Republic Nonsense",davereaboi,0.96737951
321548,https://twitter.com/nwpilgrim/status/1628421375018016768,@simonateba @VivekGRamaswamy @TuckerCarlson Soros money behind him,Steve Boer,nwpilgrim,0.96737951
490471,https://twitter.com/RHodgeLaw/status/1629209268078403584,"Who is pulling the strings? The three ancient demons my gurl #NaomiWolf mentioned in a recent column:  Baal, Moloch, &amp; Ishtar, by and through their agents Soros, Clintons, Obama, Valerie Jarrett, Susan Rice et al.

Sucks to be us.

Who is Pulling the https://t.co/kl2tSQHLly… https://t.co/ugkMdVmkNB",Our Republic™,RHodgeLaw,0.96731782
308522,https://twitter.com/websterscat/status/1628599068258709504,One Soros backed DA gone https://t.co/7flGWnoOmy,websterscat,websterscat,0.967286885
301502,https://twitter.com/rycunni/status/1630611645750820864,"🚨DISTURBING CONTENT:  A man loads a gun and shoots a homeless man in downtown St. Louis just 15 minutes from where I live. 

Kim Gardner, the St. Louis Prosecutor, is George Soros funded and often lets people like this go free with no charges.  

 https://t.co/AX90xIIK3a",Ryan Cunningham,rycunni,0.96725601
783770,https://twitter.com/danbo9041/status/1630583728043876352,"@emeriticus could open the door for Kanye, in which case, we might finally get someone who understands the Soros problem","Jenny, the artist formerly known as Steve",danbo9041,0.967225015
341559,https://twitter.com/xprofdefrancais/status/1628870584342806528,@JohnIng32664667 @wisermann Zionism is evil and U.S. Gov. supports it.,Al Saukaitis,xprofdefrancais,0.967131972
378937,https://twitter.com/openthebooksaus/status/1628859115870253056,@dervish2115 @UnderSecStateP Fake joos. Mendacious liars,GlamisTheHelperMouse 🐭,openthebooksaus,0.967131972
489562,https://twitter.com/Johnny_Congress/status/1629204954509627392,"@mmpadellan 💰HOW MUCH HAVE YOU DONATED?

#FakeNews at its best!

Do your homework on the regulations before you bark…

FYI - The regulations that @realDonaldTrump repealed wouldn't have applied to the train that derailed…

👿SUCH VILE JEALOUSY👺 

#TDS #UsefulIdiots #SorosGang #MayorPete",Johnny J. Nalbandian 🇺🇸 USA JOHNNY,Johnny_Congress,0.967100978
113760,https://twitter.com/Unbound_N_N/status/1628246169058181120,"@RafaelFontana Not to worry, anybody opposing George Soros Socialist led  Brazilian Communist Party will be summarily executed in due time unless enough light is cast on their corruption :)  

It's just life! 😊",🥑 𝖑𝖎𝖇𝖊𝖗𝖙𝖊́ ⓣ,Unbound_N_N,0.967069924
378609,https://twitter.com/openthebooksaus/status/1630359213468979200,@PNWRadTrad @KanekoaTheGreat She is a Khazarian fake joo,GlamisTheHelperMouse 🐭,openthebooksaus,0.967007577
196097,https://twitter.com/TomFitton/status/1628906810697555968,Missouri AG fires Soros-backed St. Louis prosecutor Gardner for missteps https://t.co/owSWWQk3gY via @JustTheNews,Tom Fitton,TomFitton,0.966914058
301047,https://twitter.com/MAGAJohnnyBravo/status/1629558364622704640,Breaking: St. Louis Area Judges Recuse Themselves from Kim Gardner Corruption Case – Enables Them to Testify Against Failed Soros-Funded Circuit Attorney https://t.co/DxltO3XHdL via @gatewaypundit. Excellent! About time! She is now so f’d! lol,Johnny B,MAGAJohnnyBravo,0.966914058
296844,https://twitter.com/realjamesrossi/status/1628825760088657920,Missouri AG fires Soros-backed St. Louis prosecutor Gardner for missteps https://t.co/FQxtNXhL39 via @JustTheNews,James Rossi 🇺🇸,realjamesrossi,0.966914058
329569,https://twitter.com/LGPena/status/1628824773500276736,Missouri AG fires Soros-backed St. Louis prosecutor Gardner for missteps https://t.co/5ijl3ymEa8 via @JustTheNews,LG Pena️️️️️️️️🇺🇸🦅🇺🇸,LGPena,0.966914058
267341,https://twitter.com/ChesapeakeToday/status/1629192460369817600,Missouri AG fires Soros-backed St. Louis prosecutor Gardner for missteps https://t.co/vbnbFTguks via @JustTheNews,The Chesapeake Today,ChesapeakeToday,0.966914058
941289,https://twitter.com/mi2guys/status/1628902381332344832,Missouri AG fires Soros-backed St. Louis prosecutor Gardner for missteps https://t.co/jnZOZP0God via @JustTheNews,⭐Hollywood Dep 🌟#Missing our President,mi2guys,0.966914058
760481,https://twitter.com/bannthierry1/status/1629665631292346368,Missouri AG fires Soros-backed St. Louis prosecutor Gardner for missteps https://t.co/dtQalsU1gO via @JustTheNews,Barbara thierry,bannthierry1,0.966914058
871462,https://twitter.com/Roth6/status/1629465925790453760,Missouri AG fires Soros-backed St. Louis prosecutor Gardner for missteps https://t.co/3HWBxgkthB via @JustTheNews,Wildberry,Roth6,0.966914058
888598,https://twitter.com/LynnWBro/status/1629053915630120960,Missouri AG fires Soros-backed St. Louis prosecutor Gardner for missteps https://t.co/F5lPCwZbHB via @JustTheNews,God's Got This Bro,LynnWBro,0.966914058
35593,https://twitter.com/FamousMilton/status/1628855316711370752,Missouri AG fires Soros-backed St. Louis prosecutor Gardner for missteps https://t.co/0DOhH0DSyr via @JustTheNews,Famous Economist Milton Keynes,FamousMilton,0.966914058
316318,https://twitter.com/JamesElliott/status/1628846283195838464,Missouri AG fires Soros-backed St. Louis prosecutor Gardner for missteps https://t.co/bsdQY4MJ3S via @JustTheNews,Deplorable Jim,JamesElliott,0.966914058
188927,https://twitter.com/VickieCouch22/status/1628826455101546496,Missouri AG fires Soros-backed St. Louis prosecutor Gardner for missteps https://t.co/EDCN1XE3Aq via @JustTheNews,Vickie Couch,VickieCouch22,0.966914058
490492,https://twitter.com/RHodgeLaw/status/1628864533954453504,Missouri AG fires Soros-backed St. Louis prosecutor Gardner for missteps https://t.co/dQq3aH5Qgl via @JustTheNews,Our Republic™,RHodgeLaw,0.966914058
121600,https://twitter.com/krezmien/status/1630320415846420480,"""The voters of Pennsylvania should have been told the truth. They were defrauded.

But, by George Soros, the Democrats had to save their Senate majority. Even if it killed John Fetterman."" https://t.co/46Eq9m7oct",Julie Krezmien,krezmien,0.966882765
38075,https://twitter.com/American_81/status/1628261478015836160,"@ChrystalSlayer @simonateba @realDonaldTrump Yeah right. Ron knows Trump is about to expose him. He is backed by Soros, Paul Ryan, Jeb bush and the list goes on and on.",🇺🇸Proud American 🇺🇸,American_81,0.966757476
165375,https://twitter.com/rbnator17/status/1628869395362754560,George Soros backed prosecutor finally fired https://t.co/g7tO0ipgI1,rbnator,rbnator17,0.966757476
887439,https://twitter.com/melaniariz/status/1630774240856137728,@johncardillo This bitch is paid by Soros. Same temple.,Ligia,melaniariz,0.966663122
308510,https://twitter.com/websterscat/status/1628919313003421696,@Sbharris11 What exactly do you know about the Khazarian mafia?  I am guessing nothing.  What do you know about the color revolution in 2014?  What do you know about the Donbask region consistently being attacked by Ukrainian mafia over the last 8 years?  My guess is nothing so you should… https://t.co/OyAjo5Jbdx,websterscat,websterscat,0.966378748
538406,https://twitter.com/PatriciaWilhoit/status/1630980584280293376,"@vickib501 @LangmanVince It bothers me that he is backed by the establishment ie Soros and Paul Ryan.  His wife has ties to some  liberal leaning organizations, particularly Blackrock and Vanguard.  But more importantly, having small children makes him vulnerable to outside pressure.",Trish061616,PatriciaWilhoit,0.966346979
569028,https://twitter.com/OurAZFamily/status/1629345133497040896,"@Melissa4Justice Soros didn’t endorse @GovRonDeSantis kept Florida open, nor did he force covid+  into nursing homes. He removed a Soros backed DA. Ended grooming &amp; CRT in school curriculum. NOT A TRAITOR. Navy vet , legal advised Seal team leaders &amp; deployed to Iraq. https://t.co/OOpETRvUDw",Marsa 🌵🏴,OurAZFamily,0.966346979
295536,https://twitter.com/benandlouie/status/1628902284498173952,@harryjsisson George Soros paying you???,jeanette,benandlouie,0.966315269
726375,https://twitter.com/HarryCallahanX/status/1630006873041534976,"@PCOwen_a @NickAgain8 @Kstas26558586 @GraphicW5 @TwitterSupport @elonmusk VIDEO CLIP PROOF

How evil POS in Biden cabinet encouraged the Maidan massacre to force a coup w/help of Soros NGO

&amp; led to East Ukrainians being slaughtered by Western back Azov Nazis

Forcing East Ukrainians to plead w/ Russia for help

https://t.co/4LYoVapWsw

#🇺🇦100💀",Enlightenment2.0,HarryCallahanX,0.966251612
909077,https://twitter.com/LynnSto01554152/status/1630653905737596928,"@AdamKinzinger Just because people call it a lie, doesn't make it a lie. Look at what's going on in AZ?2022 was stolen.  Crooked lawyers, judges, and election officials have been bribed by drug cartels
My guess is Trump won AZ in 2020
Soros backed judges in 5 key states refused 2 hear proof.",LibertyLover2022,LynnSto01554152,0.966219783
648139,https://twitter.com/victorykn/status/1630609401567404032,"@Steve_Sailer What’s interesting even than Jewish people are caught doing it, there is no discussion that perhaps it was it was intensional blood libel against White people. If they had another motive would be interesting to hear, there is definitely a trend.",7,victorykn,0.966219783
248704,https://twitter.com/BurghGurl/status/1628834325431984128,Soros DA Kim Gardner (MO) forced to resign or be fired.  Same needs to happen to Soros girl FL DA @MoniqueHWorrell Fire the corrupt DAs and stop the murders. @GovRonDeSantis,YinzAwake,BurghGurl,0.966156006
648145,https://twitter.com/victorykn/status/1630596375665692672,"The Jewish Politician and Slave Owner Who Was the Brains of the Confederacy
Judah Benjamin was the largest Jewish slave owner in the South and a key member of Confederate President Jefferson Davis’ government.  https://t.co/dwZUIrllNc.",7,victorykn,0.966124058
184925,https://twitter.com/BeAccountable4u/status/1630251894663786496,"This is just the tip of the iceberg with Soros prosecutors like Kim Gardner. They don't believe in incarceration of certain Young criminals. Over a thousand young blacks have been shot or injured because of Kimberly Gardner's purposeful avoidance of law

https://t.co/zeBvxIpuCY",Accountability Addict 💪💥💪,BeAccountable4u,0.96609205
800494,https://twitter.com/JadeNushuz4me/status/1629611663497261056,"Breaking: St. Louis Area Judges Recuse Themselves from Kim Gardner Corruption Case - Enables Them to Testify Against Failed Soros-Funded Circuit Attorney | The Gateway Pundit
#LockHerUp https://t.co/OHN6Jko0nq",President Elect Jade,JadeNushuz4me,0.966059983
245716,https://twitter.com/seandulac/status/1630456119377408000,"@ricwe123 Is she a Khazar ""jew"" Kabbalist?

Well, then there is your answer.",Sean Paul 🖥️,seandulac,0.966027975
822366,https://twitter.com/snarkybitch3000/status/1629037758491787264,"""The Holocaust, whether real or hoax"" 
*record scratch* https://t.co/mlp1T15qgU https://t.co/Zh8YpPHEdW",Rachel Forsyth,snarkybitch3000,0.965995908
789894,https://twitter.com/ShaneZettelmier/status/1631028958727634944,"@HughBramlett We should send Hunter and Joe Biden over there and maybe Lindsey, Graham and Obama and George Soros, they’re the ones who created this, they can go protect the borders because they provoked this conflict",Shane Zettelmier,ShaneZettelmier,0.965835214
750614,https://twitter.com/Silent_Kindling/status/1630399348394668032,"@daddyodizzy @Dajex16 @iamyesyouareno Did I say that Jews control the world?

No, I said there are some jewish elites leveraging their power to control others.

Kanye's situation is a pretty clear cut example of this, but you want to believe the smears instead of the man they cut down.

Your loss.","🔥 Eye of Truth, Empire of Reason 🔥",Silent_Kindling,0.96570611
982810,https://twitter.com/williamwoodsss/status/1628567229984911360,@DashDobrofsky There are too many criminals being let loose from Soros DA's. Soyboy.,William Woods,williamwoodsss,0.965673625
680019,https://twitter.com/dk13_chrisdano/status/1629846987485986816,"@AnthonySabatini But Lindsey and Trump’s love affair is cool with you?

Just stop doing what Soros and company are successfully doing and split the base. 

Desantis has been a wildly successful Gov why can’t you just leave it there? Go off his track record. People that hate trump back others.",DK13🇺🇸🏒🇺🇸,dk13_chrisdano,0.965673625
36819,https://twitter.com/jerwesam/status/1628205023397044224,"@nealdale3 Why? If you say its because of soros, Many politicians take his money and support... And no i dont trust desantis. Take a read... We all need to wake up and realize NO ONE in Government is for the people...  https://t.co/7benwDzvid",BiG O 🚫🦏💩,jerwesam,0.96564132
67183,https://twitter.com/vrstar1/status/1629451160552869888,@BluesSince1967 Soros and his buddies are already infusing ChatGPT with their woke agenda.,Election Denier Doug,vrstar1,0.965413809
980209,https://twitter.com/AlinNYC5/status/1629523450250272768,@JDunlap1974 @catahouligan_ he works for Soros &amp; @JoeBiden,Al NYC Constitutionalist,AlinNYC5,0.965381145
98427,https://twitter.com/SrgntFrank/status/1629395698365108224,@PTRUMPFORTX2020 It’s actually a brilliant psyop…. I think most likely the Mossad is behind it,Frank Drebin,SrgntFrank,0.965348482
338800,https://twitter.com/jimmers464/status/1629108769224544256,@REMASCULATE wait until you here Open Boarders with Soros &amp; Obummer...😂😂😂😂,RU kiddin' Ligma Johnson ...,jimmers464,0.96521765
143020,https://twitter.com/NoToAITyranny/status/1630213729949306880,@w_terrence Kolomoisky's Jewish Mafia,Pissed off,NoToAITyranny,0.965119123
703748,https://twitter.com/dullman_nonnie/status/1630163212799815680,"@POTUS Why don’t you send your ANTIFA to the Ukraine and let the elderly enjoy what remains of their lives in peace
Hey we know that Soros with the Chinese own you
You’re a disgrace Jefferson Davis had more integrity then you, but you both hated blacks
Still calling them “boy” I see.. https://t.co/TqhvAhA0F0 https://t.co/YSTf4b1SB8",❌Nonnie Dullman❌,dullman_nonnie,0.96505332
151226,https://twitter.com/jpbello27/status/1629361962952916992,This was actually the crisis actors scene when they tried to convince the world Assad in Syria gassed his own people. Th Davos Soros crowd tried uses the media to trick TRUMP into getting rid of h the Syrian leader. https://t.co/IaWEtnURLC,GiovanniPaolo,jpbello27,0.965020299
663523,https://twitter.com/Irex64181849/status/1628860638457131008,UPDATE: Missouri Attorney General Files Paperwork to Remove Soros-Funded Circuit Attorney Kim Gardner from Office https://t.co/ZcnWbDo4jH via @gatewaypundit,Irex,Irex64181849,0.964987338
967342,https://twitter.com/FFroodle/status/1630886206312714240,"@schiedamseschot It was hijacked remotely with the Boing Uninterruptable autopilot and then taken to Diago Garcia. The fight had 14 top scientists on it that had the patent for micro chips. The Rothschild's then took possession of the patents.
https://t.co/mg2jq4KprU",Foo Foo Froodle,FFroodle,0.964987338
24451,https://twitter.com/EliClaireMont/status/1628849893640126464,UPDATE: Missouri Attorney General Files Paperwork to Remove Soros-Funded Circuit Attorney Kim Gardner from Office https://t.co/U1OtI05d0p via @gatewaypundit,Elizabeth Claire Mont,EliClaireMont,0.964987338
696669,https://twitter.com/NutZak/status/1631032844792348672,"@TheOmniLiberal I want to ban ALL jewish rituals, broham.",Nut Zak,NutZak,0.964987338
582903,https://twitter.com/AmeriSpiracy/status/1628940185898520576,@seanhannity @dagenmcdowell @SeanDuffyWI @jimmyfailla … your just a news brand name who reads what your Zionist string pullers tell you what to say. man your sheeple viewers are brainwashed stupid https://t.co/GtdRNYXl8Z https://t.co/jiz378j26R,Burner Account 🕳️🔥,AmeriSpiracy,0.964954376
664708,https://twitter.com/kaye12542777/status/1631018685325545472,@stephen_richer Sounds like you’ve been bought and paid for by George Soros. That’s not a good look.,Kaye,kaye12542777,0.964954376
